7.9128 	EXP 	window1: blendMode = 'avg'
7.9130 	EXP 	window1: blendMode = 'avg'
7.9298 	EXP 	window1: blendMode = 'avg'
7.9300 	EXP 	window1: blendMode = 'avg'
7.9302 	EXP 	window1: blendMode = 'avg'
7.9458 	EXP 	window1: blendMode = 'avg'
7.9460 	EXP 	window1: blendMode = 'avg'
7.9462 	EXP 	window1: blendMode = 'avg'
7.9629 	EXP 	window1: blendMode = 'avg'
7.9632 	EXP 	window1: blendMode = 'avg'
7.9634 	EXP 	window1: blendMode = 'avg'
7.9801 	EXP 	window1: blendMode = 'avg'
7.9804 	EXP 	window1: blendMode = 'avg'
7.9806 	EXP 	window1: blendMode = 'avg'
7.9963 	EXP 	window1: blendMode = 'avg'
7.9966 	EXP 	window1: blendMode = 'avg'
7.9968 	EXP 	window1: blendMode = 'avg'
8.0129 	EXP 	window1: blendMode = 'avg'
8.0131 	EXP 	window1: blendMode = 'avg'
8.0133 	EXP 	window1: blendMode = 'avg'
8.0299 	EXP 	window1: blendMode = 'avg'
8.0301 	EXP 	window1: blendMode = 'avg'
8.0303 	EXP 	window1: blendMode = 'avg'
8.0458 	EXP 	window1: blendMode = 'avg'
8.0461 	EXP 	window1: blendMode = 'avg'
8.0463 	EXP 	window1: blendMode = 'avg'
8.0631 	EXP 	window1: blendMode = 'avg'
8.0633 	EXP 	window1: blendMode = 'avg'
8.0635 	EXP 	window1: blendMode = 'avg'
8.0792 	EXP 	window1: blendMode = 'avg'
8.0794 	EXP 	window1: blendMode = 'avg'
8.0796 	EXP 	window1: blendMode = 'avg'
8.0963 	EXP 	window1: blendMode = 'avg'
8.0965 	EXP 	window1: blendMode = 'avg'
8.0967 	EXP 	window1: blendMode = 'avg'
8.1132 	EXP 	window1: blendMode = 'avg'
8.1135 	EXP 	window1: blendMode = 'avg'
8.1137 	EXP 	window1: blendMode = 'avg'
8.1294 	EXP 	window1: blendMode = 'avg'
8.1296 	EXP 	window1: blendMode = 'avg'
8.1299 	EXP 	window1: blendMode = 'avg'
8.1464 	EXP 	window1: blendMode = 'avg'
8.1466 	EXP 	window1: blendMode = 'avg'
8.1468 	EXP 	window1: blendMode = 'avg'
8.1626 	EXP 	window1: blendMode = 'avg'
8.1628 	EXP 	window1: blendMode = 'avg'
8.1630 	EXP 	window1: blendMode = 'avg'
8.1796 	EXP 	window1: blendMode = 'avg'
8.1798 	EXP 	window1: blendMode = 'avg'
8.1800 	EXP 	window1: blendMode = 'avg'
8.1966 	EXP 	window1: blendMode = 'avg'
8.1968 	EXP 	window1: blendMode = 'avg'
8.1970 	EXP 	window1: blendMode = 'avg'
8.2126 	EXP 	window1: blendMode = 'avg'
8.2128 	EXP 	window1: blendMode = 'avg'
8.2130 	EXP 	window1: blendMode = 'avg'
8.2258 	EXP 	window1: blendMode = 'avg'
8.2260 	EXP 	window1: blendMode = 'avg'
8.2262 	EXP 	window1: blendMode = 'avg'
8.2423 	EXP 	window1: blendMode = 'avg'
8.2426 	EXP 	window1: blendMode = 'avg'
8.2428 	EXP 	window1: blendMode = 'avg'
8.2587 	EXP 	window1: blendMode = 'avg'
8.2590 	EXP 	window1: blendMode = 'avg'
8.2592 	EXP 	window1: blendMode = 'avg'
8.2757 	EXP 	window1: blendMode = 'avg'
8.2760 	EXP 	window1: blendMode = 'avg'
8.2762 	EXP 	window1: blendMode = 'avg'
8.2921 	EXP 	window1: blendMode = 'avg'
8.2923 	EXP 	window1: blendMode = 'avg'
8.2925 	EXP 	window1: blendMode = 'avg'
8.3091 	EXP 	window1: blendMode = 'avg'
8.3093 	EXP 	window1: blendMode = 'avg'
8.3095 	EXP 	window1: blendMode = 'avg'
8.3254 	EXP 	window1: blendMode = 'avg'
8.3257 	EXP 	window1: blendMode = 'avg'
8.3259 	EXP 	window1: blendMode = 'avg'
8.3423 	EXP 	window1: blendMode = 'avg'
8.3425 	EXP 	window1: blendMode = 'avg'
8.3427 	EXP 	window1: blendMode = 'avg'
8.3588 	EXP 	window1: blendMode = 'avg'
8.3590 	EXP 	window1: blendMode = 'avg'
8.3592 	EXP 	window1: blendMode = 'avg'
8.3753 	EXP 	window1: blendMode = 'avg'
8.3756 	EXP 	window1: blendMode = 'avg'
8.3758 	EXP 	window1: blendMode = 'avg'
8.3924 	EXP 	window1: blendMode = 'avg'
8.3926 	EXP 	window1: blendMode = 'avg'
8.3928 	EXP 	window1: blendMode = 'avg'
8.4088 	EXP 	window1: blendMode = 'avg'
8.4090 	EXP 	window1: blendMode = 'avg'
8.4092 	EXP 	window1: blendMode = 'avg'
8.4255 	EXP 	window1: blendMode = 'avg'
8.4259 	EXP 	window1: blendMode = 'avg'
8.4263 	EXP 	window1: blendMode = 'avg'
8.4285 	DATA 	Keypress: return
8.4425 	EXP 	window1: blendMode = 'avg'
8.4427 	EXP 	window1: blendMode = 'avg'
8.4429 	EXP 	window1: blendMode = 'avg'
8.4587 	EXP 	window1: blendMode = 'avg'
8.4589 	EXP 	window1: blendMode = 'avg'
8.4592 	EXP 	window1: blendMode = 'avg'
8.4754 	EXP 	window1: blendMode = 'avg'
8.4757 	EXP 	window1: blendMode = 'avg'
8.4759 	EXP 	window1: blendMode = 'avg'
8.4926 	EXP 	window1: blendMode = 'avg'
8.4929 	EXP 	window1: blendMode = 'avg'
8.4931 	EXP 	window1: blendMode = 'avg'
8.5091 	EXP 	window1: blendMode = 'avg'
8.5094 	EXP 	window1: blendMode = 'avg'
8.5096 	EXP 	window1: blendMode = 'avg'
8.5262 	EXP 	window1: blendMode = 'avg'
8.5264 	EXP 	window1: blendMode = 'avg'
8.5266 	EXP 	window1: blendMode = 'avg'
8.5411 	EXP 	window1: blendMode = 'avg'
8.5413 	EXP 	window1: blendMode = 'avg'
8.5415 	EXP 	window1: blendMode = 'avg'
8.5581 	EXP 	window1: blendMode = 'avg'
8.5582 	EXP 	window1: blendMode = 'avg'
8.5583 	EXP 	window1: blendMode = 'avg'
8.5756 	EXP 	window1: blendMode = 'avg'
8.5759 	EXP 	window1: blendMode = 'avg'
8.5761 	EXP 	window1: blendMode = 'avg'
8.5921 	EXP 	window1: blendMode = 'avg'
8.5923 	EXP 	window1: blendMode = 'avg'
8.5926 	EXP 	window1: blendMode = 'avg'
8.6090 	EXP 	window1: blendMode = 'avg'
8.6092 	EXP 	window1: blendMode = 'avg'
8.6094 	EXP 	window1: blendMode = 'avg'
8.6254 	EXP 	window1: blendMode = 'avg'
8.6257 	EXP 	window1: blendMode = 'avg'
8.6259 	EXP 	window1: blendMode = 'avg'
8.6422 	EXP 	window1: blendMode = 'avg'
8.6425 	EXP 	window1: blendMode = 'avg'
8.6427 	EXP 	window1: blendMode = 'avg'
8.6587 	EXP 	window1: blendMode = 'avg'
8.6590 	EXP 	window1: blendMode = 'avg'
8.6592 	EXP 	window1: blendMode = 'avg'
8.6759 	EXP 	window1: blendMode = 'avg'
8.6762 	EXP 	window1: blendMode = 'avg'
8.6764 	EXP 	window1: blendMode = 'avg'
8.6921 	EXP 	window1: blendMode = 'avg'
8.6924 	EXP 	window1: blendMode = 'avg'
8.6926 	EXP 	window1: blendMode = 'avg'
8.7088 	EXP 	window1: blendMode = 'avg'
8.7090 	EXP 	window1: blendMode = 'avg'
8.7092 	EXP 	window1: blendMode = 'avg'
8.7254 	EXP 	window1: blendMode = 'avg'
8.7257 	EXP 	window1: blendMode = 'avg'
8.7259 	EXP 	window1: blendMode = 'avg'
8.7424 	EXP 	window1: blendMode = 'avg'
8.7426 	EXP 	window1: blendMode = 'avg'
8.7428 	EXP 	window1: blendMode = 'avg'
8.7588 	EXP 	window1: blendMode = 'avg'
8.7591 	EXP 	window1: blendMode = 'avg'
8.7593 	EXP 	window1: blendMode = 'avg'
8.7757 	EXP 	window1: blendMode = 'avg'
8.7759 	EXP 	window1: blendMode = 'avg'
8.7761 	EXP 	window1: blendMode = 'avg'
8.7921 	EXP 	window1: blendMode = 'avg'
8.7923 	EXP 	window1: blendMode = 'avg'
8.7925 	EXP 	window1: blendMode = 'avg'
8.8091 	EXP 	window1: blendMode = 'avg'
8.8093 	EXP 	window1: blendMode = 'avg'
8.8095 	EXP 	window1: blendMode = 'avg'
8.8254 	EXP 	window1: blendMode = 'avg'
8.8257 	EXP 	window1: blendMode = 'avg'
8.8259 	EXP 	window1: blendMode = 'avg'
8.8419 	EXP 	window1: blendMode = 'avg'
8.8421 	EXP 	window1: blendMode = 'avg'
